origin	destination	reason	MODO	HMV	RED	duration	distance	strata	age	gender	FEV	ID	
145 145 6 1 16.96 PM 35 0 2 8 1 55.72 140504 
145 145 1 1 7.75 AM 30 0 2 70 2 55.72436975 185524 
145 145 6 1 9.25 AM 30 0 2 70 2 55.72436975 185524 
151 145 6 5 18.75 PM 30 1.2465 2 44 1 100.30 58484 
145 151 1 5 6.38 AM 15 1.2465 2 44 1 89.16 58484 
151 145 6 5 17.92 PM 70 1.2465 2 44 1 100.30 58484 
145 403 1 3 7.75 AM 30 4.2538 2 38 1 39.00705882 289843 
403 145 6 3 18.25 PM 30 4.2538 2 38 1 100.3038655 289843 
145 249 1 2 6.375 AM 45 7.1282 2 40 1 55.72436975 471734 
249 145 6 2 18.375 PM 45 7.1282 2 40 1 50.15193277 471734 
145 149 2 1 11.708 MD 25 0.5447 2 10 2 55.72436975 283910 
149 145 6 1 18.292 PM 35 0.5447 2 10 2 55.72436975 283910 
145 142 1 5 7.167 AM 20 0.9066 2 46 1 89.1589916 250825 
142 145 6 5 20.167 PM 20 0.9066 2 46 1 55.72436975 250825 
145 185 2 2 5.875 AM 45 3.2038 2 20 1 55.72436975 19097 
185 145 6 2 12.167 MD 80 3.2038 2 20 1 55.72436975 19097 
145 60 1 4 5.5 AM 60 5.7265 2 22 2 55.72436975 316739 
60 145 6 4 19.5 PM 60 5.7265 2 22 2 55.72436975 316739 
145 329 1 2 9.54 AM 55.2 8.6509 2 27 1 55.72436975 189529 
329 145 6 2 18.5 PM 60 8.6509 2 27 1 55.72436975 189529 
145 5 2 2 6.25 AM 30 4.3969 2 22 2 55.72436975 293282 
5 145 6 2 13.333 MD 40 4.3969 2 22 2 55.72436975 293282 
145 116 2 2 7.333 AM 40 3.395 2 21 2 55.72436975 216395 
116 145 6 2 14.665 MD 40.2 3.395 2 21 2 55.72436975 216395 
145 78 2 3 6.665 AM 40.2 7.0302 2 16 1 55.72436975 426626 
78 145 6 3 13.5 MD 60 7.0302 2 16 1 55.72436975 426626 
145 10 3 5 12.79 MD 35 5.1765 2 38 1 55.72 194955 
10 145 6 5 17.67 PM 40 5.1765 2 38 1 72.44 194955 
145 10 3 5 12.79 MD 35 5.1765 2 39 2 55.72 17304 
10 145 6 5 17.67 PM 40 5.1765 2 39 2 72.44 17304 
145 10 3 5 12.79 MD 35 5.1765 2 12 1 55.72 383712 
10 145 6 5 17.67 PM 40 5.1765 2 12 1 72.44 383712 
145 133 7 2 6.25 AM 30 1.4685 2 8 1 55.72 393306 
133 145 7 2 13.25 MD 30 1.4685 2 8 1 55.72 393306 
145 320 1 4 7 AM 120 12.1504 2 38 2 66.8692437 164733 
320 145 6 4 17.5 PM 60 12.1504 2 38 2 60.51666555 164733 
145 5 1 2 7.375 AM 45 4.3969 2 40 2 55.72436975 417107 
5 145 6 2 18.5 PM 60 4.3969 2 40 2 50.15193277 417107 
145 304 2 4 11 MD 120 25.368 2 19 1 55.72436975 495712 
304 145 6 4 18 PM 120 25.368 2 19 1 52.93815126 495712 
145 378 4 2 10.25 MD 30 5.1386 2 79 1 55.72436975 7559 
378 145 6 2 14.748 MD 50.2 5.1386 2 79 1 55.72436975 7559 
145 12 4 5 11.918 MD 29.8 5.2023 2 49 2 55.72436975 274543 
12 145 6 5 17.25 PM 30 5.2023 2 49 2 72.44168067 274543 
145 198 1 2 5.5 AM 60 4.2921 2 27 1 55.72436975 71029 
198 145 6 2 14.5 MD 60 4.2921 2 27 1 55.72436975 71029 
145 1 2 2 8.333 AM 40 4.9082 2 25 1 55.72436975 149982 
1 145 6 2 19.292 PM 35 4.9082 2 25 1 55.72436975 149982 
145 334 1 4 16.50 PM 60 9.8147 2 38 2 55.72 407196 
334 145 6 4 22.50 MN 60 9.8147 2 38 2 55.72 407196 
145 9 4 2 17.5 PM 60 5.4154 2 56 2 55.72436975 134058 
9 145 6 2 19 PM 60 5.4154 2 56 2 55.72436975 134058 
145 149 1 2 5 AM 60 0.5447 2 23 2 55.72436975 225097 
149 145 6 2 15.042 MD 65 0.5447 2 23 2 55.72436975 225097 
145 149 2 1 6.625 AM 15 0.5447 2 7 1 55.72436975 462303 
149 145 6 1 11.917 MD 20 0.5447 2 7 1 55.72436975 462303 
145 108 4 5 6.292 AM 35 6.4167 2 54 1 89.1589916 360240 
108 145 6 5 17.333 PM 40 6.4167 2 54 1 100.3038655 360240 
145 2 7 2 15.25 MD 30 4.8316 2 53 2 55.72436975 299696 
2 145 6 2 17.333 PM 40 4.8316 2 53 2 50.15193277 299696 
145 2 7 2 15.25 MD 30 4.8316 2 19 1 55.72436975 486026 
2 145 6 2 17.333 PM 40 4.8316 2 19 1 50.15193277 486026 
145 138 5 5 21.667 PM 20 2.2486 2 29 2 55.72436975 279644 
138 145 6 5 14.125 MD 15 2.2486 2 29 2 55.72436975 279644 
145 30 1 2 7.42 AM 50 5.7648 2 45 2 55.72 32839 
108 145 6 2 13.50 MD 60 6.4167 2 45 2 55.72 32839 
145 185 2 2 17.50 PM 60 3.2038 2 45 2 55.72 32839 
185 145 6 2 22.00 MN 60 3.2038 2 45 2 55.72 32839 
145 154 1 2 6.75 AM 30 2.4591 2 25 2 55.72 322627 
154 1 2 2 17.38 PM 45 2.585 2 25 2 55.72 322627 
1 145 6 2 22.00 MN 60 4.9082 2 25 2 55.72 322627 
145 164 7 2 10.25 MD 30 1.3772 2 79 1 55.72 374728 
164 145 6 2 13.42 MD 10 1.3772 2 79 1 55.72 374728 
145 151 1 2 6.33 AM 40 1.2465 2 26 2 55.72 299092 
151 145 6 2 21.33 PM 40 1.2465 2 26 2 55.72 299092 
145 9 1 2 18.417 PM 50 5.4154 2 39 2 55.72436975 355984 
9 145 6 2 7.417 AM 50 5.4154 2 39 2 50.15193277 355984 
145 1 1 4 8.25 AM 30 4.9082 2 34 2 55.72436975 296286 
1 145 6 4 9.21 AM 34.8 4.9082 2 34 2 55.72436975 296286 
145 154 1 2 8.208 AM 25 2.4591 2 37 2 55.72436975 77222 
154 145 6 2 9.25 AM 30 2.4591 2 37 2 55.72436975 77222 
145 329 1 2 7.5 AM 60 8.6509 2 25 2 55.72436975 148786 
329 145 6 2 18.583 PM 70 8.6509 2 25 2 55.72436975 148786 
145 44 1 4 7.75 AM 30 6.5168 2 60 2 51.82366387 499052 
44 145 6 4 18.833 PM 40 6.5168 2 60 2 52.93815126 499052 
145 150 2 1 6.083 AM 10 1.155 2 12 1 55.72436975 300053 
150 145 6 1 12.75 MD 30 1.155 2 12 1 55.72436975 300053 
145 151 7 5 18.04 PM 5 1.2465 2 47 1 100.30 96981 
151 145 6 5 21.38 PM 15 1.2465 2 47 1 55.72 96981 
145 306 2 4 17.75 PM 30 9.6333 2 17 1 60.52 335806 
306 145 6 4 21.75 PM 30 9.6333 2 17 1 55.72 335806 
145 150 2 3 12.75 MD 30 1.155 2 8 1 55.72 112355 
150 145 6 3 18.75 PM 30 1.155 2 8 1 55.72 112355 
145 145 1 1 7.083 AM 10 0 2 38 1 55.72436975 491594 
145 145 6 1 12.083 MD 10 0 2 38 1 55.72436975 491594 
145 30 1 4 6.375 AM 45 5.7648 2 49 1 51.82366387 332330 
30 145 6 2 17.5 PM 60 5.7648 2 49 1 50.15193277 332330 
145 231 1 2 7 AM 60 4.6975 2 23 2 55.72436975 215761 
231 145 6 2 17.75 PM 90 4.6975 2 23 2 50.15193277 215761 
145 144 1 1 7.625 AM 15 0.5105 2 45 2 55.72436975 370450 
144 145 6 1 13.125 MD 15 0.5105 2 45 2 55.72436975 370450 
145 6 3 2 9.167 AM 20 4.3862 2 45 2 55.72436975 370450 
6 145 6 2 12.793 MD 14.8 4.3862 2 45 2 55.72436975 370450 
145 6 3 2 9.167 AM 20 4.3862 2 15 2 55.72436975 344707 
6 145 6 2 12.793 MD 14.8 4.3862 2 15 2 55.72436975 344707 
144 334 1 1 9.54 AM 5 10.2968 2 61 1 30.87 84117 
334 144 6 1 18.04 PM 5 10.2968 2 61 1 30.87 84117 
144 144 2 1 12.54 MD 5 0 2 13 2 30.87 179880 
144 144 6 1 17.25 PM 30 0 2 13 2 30.87 179880 
144 375 1 4 6.00 AM 60 5.1024 2 24 1 28.70 122292 
375 144 6 4 18.42 PM 50 5.1024 2 24 1 29.32 122292 
144 156 1 2 7.38 AM 45 3.6007 2 19 2 30.87 403944 
156 144 6 2 18.38 PM 45 3.6007 2 19 2 30.87 403944 
143 2 1 2 4.17 AM 20 5.8162 2 28 1 30.87 472220 
2 143 6 2 18.17 PM 20 5.8162 2 28 1 27.78 472220 
143 143 2 1 12.42 MD 10 0 2 6 2 30.87 407358 
143 143 6 1 16.42 PM 10.2 0 2 6 2 30.87 407358 
143 2 1 2 5.17 AM 20 5.8162 2 22 1 30.87 484287 
2 143 6 2 18.17 PM 20 5.8162 2 22 1 27.78 484287 
143 149 2 1 7.17 AM 20 1.4826 2 6 2 30.87 394669 
149 143 6 1 11.17 MD 20 1.4826 2 6 2 30.87 394669 
144 398 3 2 14.125 MD 15 3.8681 2 72 2 30.8654321 181038 
398 144 6 2 19.167 PM 20 3.8681 2 72 2 30.8654321 181038 
146 150 7 1 10.25 MD 30 1.422 2 67 1 46.72 38030 
150 151 7 1 11.04 MD 35 0.6157 2 67 1 46.72 38030 
151 146 6 2 11.75 MD 30 1.292 2 67 1 46.72 38030 
146 142 7 1 16.04 PM 5 0.4207 2 63 2 46.72 277042 
142 146 6 1 17.08 PM 10 0.4207 2 63 2 46.72 277042 
146 146 1 1 16.125 PM 15 0 2 41 1 46.72222222 317825 
146 146 6 1 18.25 PM 30 0 2 41 1 46.72222222 317825 
146 123 4 5 12.25 MD 30 2.8408 2 38 2 46.72222222 152334 
123 9 4 5 13.25 MD 30 3.5366 2 38 2 46.72222222 152334 
9 146 6 5 13.79 MD 25.2 5.7022 2 38 2 46.72222222 152334 
146 150 1 4 13.75 MD 30 1.422 2 42 1 46.72222222 471468 
150 146 6 4 17.25 PM 30 1.422 2 42 1 44.38611111 471468 
146 149 2 1 6.835 AM 19.8 0.7891 2 14 2 46.72222222 13841 
149 146 6 2 12.625 MD 15 0.7891 2 14 2 46.72222222 13841 
215 295 1 3 7.00 AM 120 28.8605 2 28 1 53.01 66196 
295 215 6 3 17.88 PM 105 28.8605 2 28 1 101.60 66196 
215 6 7 2 15.21 MD 25 6.7283 2 20 2 44.17 419358 
6 215 6 2 18.25 PM 30 6.7283 2 20 2 44.17 419358 
146 152 1 2 7.375 AM 15 1.8351 2 25 2 46.72222222 359336 
152 146 6 2 18.208 PM 25 1.8351 2 25 2 46.72222222 359336 
146 60 1 2 6.375 AM 45 5.8842 2 41 2 46.72222222 64226 
60 146 6 2 18.333 PM 40 5.8842 2 41 2 42.05 64226 
146 151 4 5 9.08 AM 10 1.292 2 74 2 46.72 1641 
151 146 6 5 9.75 AM 10 1.292 2 74 2 46.72 1641 
146 6 1 3 7.67 AM 20 4.6577 2 40 1 42.05 179325 
6 146 6 3 18.75 PM 30 4.6577 2 40 1 51.39 179325 
146 6 1 3 7.67 AM 20 4.6577 2 33 2 42.05 401174 
6 146 6 3 18.75 PM 30 4.6577 2 33 2 51.39 401174 
146 149 2 2 6.67 AM 20 0.7891 2 14 2 46.72 208379 
149 146 6 1 13.25 MD 30 0.7891 2 14 2 46.72 208379 
146 149 2 3 7.83 AM 20 0.7891 2 6 2 46.72 325168 
149 146 6 3 13.13 MD 15 0.7891 2 6 2 46.72 325168 
215 202 1 5 6.457 AM 15.2 3.5826 2 29 1 110.4310345 442353 
202 215 6 5 19.335 PM 79.8 3.5826 2 29 1 44.17241379 442353 
215 311 7 4 10.833 MD 40 15.5215 2 29 2 44.17241379 285391 
311 160 7 4 11.917 MD 50 9.7581 2 29 2 44.17241379 285391 
160 215 6 1 17 PM 120 6.8084 2 29 2 44.17241379 285391 
142 334 1 4 6.54 AM 5 9.2751 2 35 2 56.07 461592 
334 142 6 4 18.17 PM 40 9.2751 2 35 2 50.74 461592 
142 25 1 4 8.71 AM 25 5.3198 2 35 1 46.72 129813 
25 142 6 4 12.75 MD 10 5.3198 2 35 1 46.72 129813 
141 60 1 4 7.5 AM 60 6.3077 2 33 2 38.316 228196 
60 141 6 4 18 PM 60 6.3077 2 33 2 39.14 228196 
141 202 7 4 8.333 AM 40 6.2876 2 55 1 41.2 314401 
202 141 6 4 16.665 PM 40.2 6.2876 2 55 1 41.2 314401 
141 160 2 4 6.75 AM 30 3.4705 2 15 1 38.316 481506 
160 288 7 3 7.5 AM 60 19.7818 2 15 1 41.2 481506 
288 141 6 4 12.208 MD 85 22.7539 2 15 1 41.2 481506 
215 12 7 5 8.208 AM 25 5.8606 2 48 2 44.17241379 27163 
12 215 6 5 10.708 MD 25 5.8606 2 48 2 44.17241379 27163 
215 10 4 2 15.25 MD 30 6.3979 2 48 2 44.17241379 27163 
10 6 7 1 17.125 PM 15 0.859 2 48 2 44.17241379 27163 
6 215 6 2 18.582 PM 30.2 6.7283 2 48 2 44.17241379 27163 
215 215 7 1 6.875 AM 15 0 2 38 2 44.17241379 489996 
215 215 6 1 7.125 AM 15 0 2 38 2 44.17241379 489996 
215 215 7 1 12.125 MD 15 0 2 38 2 44.17241379 489996 
215 215 6 1 12.375 MD 15 0 2 38 2 44.17241379 489996 
215 193 2 1 5.667 AM 20 2.2435 2 18 1 44.17241379 241064 
193 215 6 1 6.167 AM 20 2.2435 2 18 1 44.17241379 241064 
215 215 2 1 6.875 AM 15 0 2 13 2 44.17241379 106144 
215 215 6 1 12.125 MD 15 0 2 13 2 44.17241379 106144 
141 60 1 4 7.333 AM 40 6.3077 2 37 1 38.316 316914 
60 141 6 4 18.665 PM 40.2 6.3077 2 37 1 39.14 316914 
141 131 3 5 8.083 AM 10 2.5391 2 37 2 41.2 426495 
131 141 6 5 10.915 MD 10.2 2.5391 2 37 2 41.2 426495 
164 231 1 2 13.25 MD 30 3.3206 3 29 1 16.4 101895 
231 164 6 2 18.25 PM 30 3.3206 3 29 1 14.76 101895 
151 285 1 3 7.25 AM 30 15.2283 3 55 2 41.56 308494 
285 151 6 3 17.29 PM 35 15.2283 3 55 2 77.19 308494 
151 150 5 1 12.04 MD 5 0.6157 3 20 2 59.38 247672 
150 151 6 1 17.08 PM 10 0.6157 3 20 2 59.38 247672 
151 147 5 1 18.04 PM 5 0.5969 3 20 2 59.38 247672 
147 151 6 1 19.58 PM 10 0.5969 3 20 2 59.38 247672 
151 151 2 1 7.02 AM 2 0 3 17 2 59.38 218338 
151 151 6 1 13.02 MD 2 0 3 17 2 59.38 218338 
151 156 3 3 16.583 PM 10 2.5588 3 57 2 59.375 487273 
156 151 6 3 18.625 PM 15 2.5588 3 57 2 83.125 487273 
151 142 1 2 7.625 AM 15 1.4968 3 54 1 59.375 265419 
142 151 6 2 18.167 PM 20 1.4968 3 54 1 59.375 265419 
151 86 1 3 7.75 AM 30 7.8041 3 23 2 59.375 273431 
86 82 4 2 17.125 PM 15 1.0768 3 23 2 59.375 273431 
82 151 6 2 19.21 PM 34.8 6.7273 3 23 2 59.375 273431 
151 79 2 4 14.333 MD 40 5.655 3 20 2 59.375 134955 
79 151 6 4 18.417 PM 50 5.655 3 20 2 56.40625 134955 
151 1 1 4 7.415 AM 10.2 4.0979 3 29 1 55.21875 197908 
1 151 6 4 12.25 MD 30 4.0979 3 29 1 59.375 197908 
151 7 1 5 7.75 AM 30 3.8022 3 31 1 71.25 123415 
7 151 6 5 20.25 PM 30 3.8022 3 31 1 59.375 123415 
151 7 1 5 7.75 AM 30 3.8022 3 29 1 71.25 128225 
7 151 6 5 20.25 PM 30 3.8022 3 29 1 59.375 128225 
151 150 2 1 8.042 AM 5 0.6157 3 7 1 59.375 348938 
150 151 6 1 12.042 MD 5 0.6157 3 7 1 59.375 348938 
151 150 7 1 8.04 AM 4.8 0.6157 3 28 2 59.375 6016 
150 151 6 1 8.21 AM 4.8 0.6157 3 28 2 59.375 6016 
151 150 7 1 11.873 MD 5.2 0.6157 3 28 2 59.375 6016 
150 151 6 1 12.042 MD 5 0.6157 3 28 2 59.375 6016 
151 208 1 2 7.25 AM 30 6.4619 3 42 2 59.38 431013 
208 126 7 2 12.21 MD 25 6.2035 3 42 2 59.38 431013 
126 208 1 2 13.75 MD 30 6.2035 3 42 2 59.38 431013 
208 151 6 2 19.25 PM 30 6.4619 3 42 2 59.38 431013 
151 123 2 3 6.58 AM 10 1.5723 3 15 2 41.56 191494 
123 161 4 5 15.63 MD 15 2.0935 3 15 2 59.38 191494 
161 151 6 5 16.08 PM 10 1.479 3 15 2 59.38 191494 
151 129 1 3 10.17 MD 20 1.6501 3 40 1 59.38 92142 
129 151 6 3 12.63 MD 15 1.6501 3 40 1 59.38 92142 
151 129 1 3 14.17 MD 20 1.6501 3 40 1 59.38 92142 
129 151 6 3 18.17 PM 20 1.6501 3 40 1 83.13 92142 
151 151 1 1 6.79 AM 5 0 3 40 2 59.38 409972 
151 151 6 1 16.96 PM 5 0 3 40 2 59.38 409972 
151 151 2 1 6.88 AM 5 0 3 12 2 59.38 1064 
151 151 6 1 15.08 MD 10 0 3 12 2 59.38 1064 
151 161 4 2 13.13 MD 15 1.479 3 56 2 59.38 414029 
161 151 6 2 16.08 PM 30 1.479 3 56 2 59.38 414029 
151 28 1 3 6.63 AM 15 4.0199 3 28 1 35.63 292231 
28 5 2 3 17.54 PM 5 1.3697 3 28 1 106.88 292231 
5 151 6 3 21.13 PM 15 3.592 3 28 1 59.38 292231 
151 318 1 4 6.38 AM 45 10.4868 3 25 1 71.25 384380 
318 151 6 4 19.50 PM 60 10.4868 3 25 1 59.38 384380 
151 134 1 1 7.13 AM 15 0.922 3 24 1 59.38 345313 
134 151 6 1 12.63 MD 15 0.922 3 24 1 59.38 345313 
151 79 2 4 18.75 PM 30 5.655 3 24 1 56.41 345313 
79 151 6 4 22.25 MN 30 5.655 3 24 1 59.38 345313 
151 134 7 1 7.083 AM 10 0.922 3 58 2 59.375 470333 
134 151 6 1 8.8 AM 6 0.922 3 58 2 59.375 470333 
151 131 3 1 16.25 PM 30 0.7699 3 57 2 59.375 315362 
131 151 6 1 20.25 PM 30 0.7699 3 57 2 59.375 315362 
150 130 7 5 8.083 AM 10 1.3352 3 76 1 41.05555556 393591 
130 150 6 5 8.752 AM 9.8 1.3352 3 76 1 41.05555556 393591 
150 24 7 2 10.333 MD 40 3.3846 3 76 1 41.05555556 393591 
24 150 6 2 12.333 MD 40 3.3846 3 76 1 41.05555556 393591 
150 78 1 4 7.25 AM 30 6.0313 3 45 1 38.18166667 27009 
78 161 1 4 12.167 MD 20 6.0154 3 45 1 41.05555556 27009 
161 161 1 1 13.042 MD 5 0 3 45 1 41.05555556 27009 
161 78 1 4 14.208 MD 25 6.0154 3 45 1 41.05555556 27009 
78 307 7 2 19.083 PM 10 5.9666 3 45 1 41.05555556 27009 
307 60 3 3 22.167 MN 20 8.5434 3 45 1 41.05555556 27009 
60 150 6 5 3.083 MN 10 4.5824 3 45 1 41.05555556 27009 
150 150 2 1 17.96 PM 4.8 0 3 58 1 41.05555556 302034 
150 150 6 1 21.542 PM 5 0 3 58 1 41.05555556 302034 
150 162 2 3 7.25 AM 30 1.4875 3 14 2 41.05555556 493422 
162 150 6 3 15.25 MD 30 1.4875 3 14 2 41.05555556 493422 
150 8 7 4 9.25 AM 30 4.031 3 53 2 41.05555556 23937 
8 150 6 4 10.75 MD 30 4.031 3 53 2 41.05555556 23937 
150 74 4 5 16.417 PM 20 6.8305 3 53 2 41.05555556 23937 
74 150 6 5 17.875 PM 15 6.8305 3 53 2 53.37222222 23937 
150 173 2 2 6.29 AM 25.2 2.6491 3 13 1 41.05555556 156535 
173 150 6 2 12.998 MD 20.2 2.6491 3 13 1 41.05555556 156535 
150 149 7 1 11.583 MD 10 0.6401 3 45 2 41.05555556 60166 
149 150 6 1 11.752 MD 9.8 0.6401 3 45 2 41.05555556 60166 
150 151 7 1 14.415 MD 10.2 0.6157 3 45 2 41.05555556 60166 
151 150 6 1 16.083 PM 10 0.6157 3 45 2 41.05555556 60166 
150 150 5 1 17.042 PM 5 0 3 45 2 41.05555556 60166 
150 150 6 1 19.042 PM 5 0 3 45 2 41.05555556 60166 
150 202 2 4 5.75 AM 30 4.205 3 18 2 41.05555556 393929 
202 150 6 4 13.75 MD 30 4.205 3 18 2 41.05555556 393929 
150 149 7 1 14.915 MD 10.2 0.6401 3 18 2 41.05555556 393929 
149 150 6 1 15.083 MD 10 0.6401 3 18 2 41.05555556 393929 
150 150 2 1 15.792 MD 5 0 3 18 2 41.05555556 393929 
150 150 6 1 17.042 PM 5 0 3 18 2 41.05555556 393929 
150 149 2 1 11.583 MD 10 0.6401 3 10 1 41.05555556 231905 
149 150 6 1 15.083 MD 10 0.6401 3 10 1 41.05555556 231905 
150 150 5 1 17.042 PM 5 0 3 10 1 41.05555556 231905 
150 150 6 1 19.042 PM 5 0 3 10 1 41.05555556 231905 
150 149 2 1 11.583 MD 10 0.6401 3 11 2 41.05555556 479199 
149 150 6 1 15.083 MD 10 0.6401 3 11 2 41.05555556 479199 
150 150 5 1 17.042 PM 5 0 3 11 2 41.05555556 479199 
150 150 6 1 19.042 PM 5 0 3 11 2 41.05555556 479199 
150 306 1 4 6.75 AM 30 8.973 3 49 2 49.26666667 252727 
306 150 6 4 7.833 AM 40 8.973 3 49 2 37.36055556 252727 
150 150 5 1 8.042 AM 5 0 3 52 2 41.05555556 312194 
150 150 6 1 9.042 AM 5 0 3 52 2 41.05555556 312194 
150 156 7 2 15.625 MD 15 2.211 3 52 2 41.05555556 312194 
156 150 6 2 16.125 PM 15 2.211 3 52 2 41.05555556 312194 
150 150 7 1 17.46 PM 4.8 0 3 52 2 41.05555556 312194 
150 150 6 1 18.46 PM 4.8 0 3 52 2 41.05555556 312194 
150 150 2 1 12.373 MD 5.2 0 3 14 2 41.05555556 152082 
150 150 6 1 18.373 PM 5.2 0 3 14 2 41.05555556 152082 
150 411 1 4 6.292 AM 65 32.9526 3 29 1 38.18166667 71442 
411 159 1 4 17.375 PM 75 34.0051 3 29 1 39.00277778 71442 
159 150 6 5 21.707 PM 15.2 1.5337 3 29 1 41.05555556 71442 
150 15 1 4 18.667 PM 20 4.1179 3 28 1 39.00277778 389263 
15 150 6 4 7.167 AM 20 4.1179 3 28 1 38.18166667 389263 
150 116 2 3 5.625 AM 15 2.955 3 21 2 41.05555556 485608 
116 1 1 3 8.208 AM 25 5.06 3 21 2 41.05555556 485608 
1 116 2 3 17.75 PM 30 5.06 3 21 2 28.73888889 485608 
116 150 6 3 21.5 PM 60 2.955 3 21 2 41.05555556 485608 
150 1 7 3 6.625 AM 15 3.7995 3 17 1 24.63333333 404200 
1 150 6 3 6.833 AM 10 3.7995 3 17 1 41.05555556 404200 
150 150 2 3 12.043 MD 14.8 0 3 17 1 41.05555556 404200 
150 150 6 3 18.21 PM 4.8 0 3 17 1 73.9 404200 
150 78 2 4 9.75 AM 30 6.0313 3 24 1 41.05555556 203146 
78 150 6 4 18.75 PM 30 6.0313 3 24 1 39.00277778 203146 
150 116 2 2 7.75 AM 30 2.955 3 23 2 41.05555556 166210 
116 150 6 2 17.75 PM 30 2.955 3 23 2 41.05555556 166210 
150 116 2 2 7.75 AM 30 2.955 3 19 2 41.05555556 322378 
116 150 6 2 12.25 MD 30 2.955 3 19 2 41.05555556 322378 
150 116 2 2 13.708 MD 25 2.955 3 19 2 41.05555556 322378 
116 150 6 2 16.335 PM 19.8 2.955 3 19 2 41.05555556 322378 
150 116 2 2 5.835 AM 19.8 2.955 3 20 2 41.05555556 186379 
116 150 6 5 11.625 MD 15 2.955 3 20 2 41.05555556 186379 
150 116 2 5 15.835 MD 19.8 2.955 3 20 2 41.05555556 186379 
116 150 6 2 18.333 PM 40 2.955 3 20 2 41.05555556 186379 
150 149 7 1 14.915 MD 10.2 0.6401 3 72 2 41.05555556 203543 
149 150 6 1 15.583 MD 10 0.6401 3 72 2 41.05555556 203543 
150 149 7 1 10.752 MD 9.8 0.6401 3 79 2 41.05555556 343816 
149 150 6 1 11.833 MD 10 0.6401 3 79 2 41.05555556 343816 
150 150 2 1 12.373 MD 5.2 0 3 18 1 41.05555556 478740 
150 150 6 1 18.083 PM 10 0 3 18 1 41.05555556 478740 
150 19 1 2 5.667 AM 20 2.9718 3 45 2 41.05555556 355579 
19 150 6 2 16.75 PM 30 2.9718 3 45 2 41.05555556 355579 
150 121 2 2 6.667 AM 20 1.8041 3 12 2 41.05555556 215235 
121 150 6 2 13.167 MD 20 1.8041 3 12 2 41.05555556 215235 
150 121 2 2 6.667 AM 20 1.8041 3 16 1 41.05555556 171117 
121 150 6 2 13.167 MD 20 1.8041 3 16 1 41.05555556 171117 
150 9 4 4 7.167 AM 20 4.2845 3 49 2 38.18166667 435020 
9 150 6 4 8.167 AM 20 4.2845 3 49 2 41.05555556 435020 
150 150 2 1 12.083 MD 10 0 3 15 1 41.05555556 447201 
150 150 6 1 18.583 PM 10 0 3 15 1 41.05555556 447201 
150 150 2 1 6.252 AM 9.8 0 3 13 1 41.05555556 198729 
150 150 6 1 12.583 MD 10 0 3 13 1 41.05555556 198729 
150 6 3 4 12.125 MD 15 3.2451 3 28 2 41.05555556 123775 
6 150 6 4 18.167 PM 20 3.2451 3 28 2 39.00277778 123775 
150 129 1 2 12.25 MD 30 1.6404 3 46 2 41.05555556 39463 
129 150 6 3 23.083 MN 10 1.6404 3 46 2 41.05555556 39463 
150 150 2 1 6.083 AM 10 0 3 12 1 41.05555556 93810 
150 150 6 1 12.083 MD 10 0 3 12 1 41.05555556 93810 
150 6 3 4 9.417 AM 20 3.2451 3 44 1 41.05555556 447277 
6 1 7 1 11.752 MD 9.8 0.7471 3 44 1 41.05555556 447277 
1 62 1 4 12.75 MD 30 2.7934 3 44 1 41.05555556 447277 
62 150 6 4 18.25 PM 30 4.5493 3 44 1 39.00277778 447277 
150 151 2 1 12.875 MD 15 0.6157 3 16 2 41.05555556 326027 
151 150 6 1 18.875 PM 15 0.6157 3 16 2 41.05555556 326027 
150 308 2 4 10.375 MD 45 8.9736 3 38 2 41.05555556 338216 
308 150 6 4 14.625 MD 45 8.9736 3 38 2 41.05555556 338216 
150 150 5 1 9.00 AM 120 0 3 62 2 41.06 135248 
150 36 7 3 18.58 PM 30 5.9252 3 62 2 82.11 135248 
36 150 6 3 19.13 PM 35 5.9252 3 62 2 41.06 135248 
150 130 5 5 19.13 PM 15 1.3352 3 40 2 41.06 219472 
130 150 6 5 2.08 MN 10 1.3352 3 40 2 41.06 219472 
150 151 2 1 6.92 AM 10 0.6157 3 7 2 41.06 273589 
151 150 6 1 14.08 MD 10 0.6157 3 7 2 41.06 273589 
150 24 1 4 8.167 AM 20 3.3846 3 55 2 41.05555556 391419 
24 121 7 2 11.375 MD 45 3.5611 3 55 2 41.05555556 391419 
121 150 6 2 15.125 MD 15 1.8041 3 55 2 41.05555556 391419 
150 151 2 1 12.375 MD 15 0.6157 3 83 2 41.05555556 103452 
151 150 6 1 18.625 PM 15 0.6157 3 83 2 41.05555556 103452 
150 175 1 2 8.583 AM 10 2.4394 3 17 2 41.05555556 304644 
175 150 6 3 21.083 PM 10 2.4394 3 17 2 41.05555556 304644 
150 312 7 4 15.833 MD 40 9.8751 3 65 2 41.05555556 166417 
312 150 6 4 19.002 PM 39.8 9.8751 3 65 2 41.05555556 166417 
150 24 7 5 10.167 MD 20 3.3846 3 60 2 41.05555556 390379 
24 150 6 5 11.667 MD 20 3.3846 3 60 2 41.05555556 390379 
150 9 4 5 13.418 MD 29.8 4.2845 3 60 2 41.05555556 390379 
9 150 6 5 18.25 PM 30 4.2845 3 60 2 53.37222222 390379 
150 78 1 4 7.375 AM 45 6.0313 3 54 2 38.18166667 128186 
